federalmanagement.co.uk: [14/Aug/2015:00:14:20 +0100] 82.94.176.142 - - "GET /news/2014/09/csa-cai-accreditation/ HTTP/1.0" 200 28455 "http://www.federalmanagement.co.uk/news/2014/09/" "Mozilla/4.0 (compatible;  Vagabondo/4.0; webcrawler at wise-guys dot nl; http://webagent.wise-guys.nl/; http://www.wise-guys.nl/)"
federalmanagement.co.uk: [14/Aug/2015:00:16:03 +0100] 82.94.176.142 - - "GET /news/2014/08/federal-management-commercial-presentation/ HTTP/1.0" 200 26775 "http://www.federalmanagement.co.uk/news/category/company-news/" "Mozilla/4.0 (compatible;  Vagabondo/4.0; webcrawler at wise-guys dot nl; http://webagent.wise-guys.nl/; http://www.wise-guys.nl/)"
federalmanagement.co.uk: [14/Aug/2015:00:17:46 +0100] 82.94.176.142 - - "GET /news/2014/11/ HTTP/1.0" 200 25282 "http://www.federalmanagement.co.uk/news" "Mozilla/4.0 (compatible;  Vagabondo/4.0; webcrawler at wise-guys dot nl; http://webagent.wise-guys.nl/; http://www.wise-guys.nl/)"
federalmanagement.co.uk: [14/Aug/2015:00:17:49 +0100] 66.249.64.29 - - "GET /news/2011/09/debtor-profiling-saving-time-and-money/css/nivo-slider.css HTTP/1.0" 404 - "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
federalmanagement.co.uk: [14/Aug/2015:00:17:51 +0100] 66.249.64.24 - - "GET /news/2010/08/gulf-lenders-employing-international-debt-collectors/ HTTP/1.0" 200 34168 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
federalmanagement.co.uk: [14/Aug/2015:00:19:04 +0100] 66.249.64.19 - - "GET /news/tag/bankruptcies/ HTTP/1.0" 200 23721 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
federalmanagement.co.uk: [14/Aug/2015:00:19:27 +0100] 82.94.176.142 - - "GET /news/tag/debt-recovery-strategy/ HTTP/1.0" 200 22524 "http://www.federalmanagement.co.uk/news/" "Mozilla/4.0 (compatible;  Vagabondo/4.0; webcrawler at wise-guys dot nl; http://webagent.wise-guys.nl/; http://www.wise-guys.nl/)"
federalmanagement.co.uk: [14/Aug/2015:00:19:29 +0100] 66.249.64.19 - - "GET /news/2012/03/fsa-ceo-to-step-down-from-role/ HTTP/1.0" 200 28122 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
federalmanagement.co.uk: [14/Aug/2015:00:19:31 +0100] 66.249.64.19 - - "GET /news/2009/07/just-what-is-bad-debt/ HTTP/1.0" 200 27065 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
federalmanagement.co.uk: [14/Aug/2015:00:21:15 +0100] 82.94.176.142 - - "GET /news/2014/12/ HTTP/1.0" 200 23742 "http://www.federalmanagement.co.uk/news/2014/11/fm-renew-investors-in-people-award/" "Mozilla/4.0 (compatible;  Vagabondo/4.0; webcrawler at wise-guys dot nl; http://webagent.wise-guys.nl/; http://www.wise-guys.nl/)"
federalmanagement.co.uk: [14/Aug/2015:00:21:21 +0100] 66.249.64.24 - - "GET /debt_collection/debt_collection.php HTTP/1.0" 200 21740 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
federalmanagement.co.uk: [14/Aug/2015:00:23:04 +0100] 82.94.176.142 - - "GET /news/tag/iso9001/ HTTP/1.0" 200 22449 "http://www.federalmanagement.co.uk/news/" "Mozilla/4.0 (compatible;  Vagabondo/4.0; webcrawler at wise-guys dot nl; http://webagent.wise-guys.nl/; http://www.wise-guys.nl/)"
federalmanagement.co.uk: [14/Aug/2015:00:23:36 +0100] 104.131.25.240 - - "GET / HTTP/1.0" 200 18077 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
federalmanagement.co.uk: [14/Aug/2015:00:23:36 +0100] 104.131.25.240 - - "GET /js/liveclock.js HTTP/1.0" 200 5730 "http://www.federalmanagement.co.uk/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
federalmanagement.co.uk: [14/Aug/2015:00:23:36 +0100] 104.131.25.240 - - "GET /js/jquery.tools.min.js HTTP/1.0" 200 118699 "http://www.federalmanagement.co.uk/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
federalmanagement.co.uk: [14/Aug/2015:00:23:36 +0100] 104.131.25.240 - - "GET /js/accordion.js HTTP/1.0" 200 741 "http://www.federalmanagement.co.uk/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
federalmanagement.co.uk: [14/Aug/2015:00:23:36 +0100] 104.131.25.240 - - "GET /js/jquery.nivo.slider.pack.js HTTP/1.0" 200 9273 "http://www.federalmanagement.co.uk/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
federalmanagement.co.uk: [14/Aug/2015:00:23:36 +0100] 104.131.25.240 - - "GET /js/toggle_layer.js HTTP/1.0" 200 729 "http://www.federalmanagement.co.uk/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
federalmanagement.co.uk: [14/Aug/2015:00:23:36 +0100] 104.131.25.240 - - "GET /js/jquery.anchor.js HTTP/1.0" 200 937 "http://www.federalmanagement.co.uk/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
federalmanagement.co.uk: [14/Aug/2015:00:23:36 +0100] 104.131.25.240 - - "GET /js/jquery.betterTooltip.js HTTP/1.0" 200 2152 "http://www.federalmanagement.co.uk/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
federalmanagement.co.uk: [14/Aug/2015:00:23:36 +0100] 104.131.25.240 - - "GET /js/jquery.prettyPhoto.js HTTP/1.0" 200 25216 "http://www.federalmanagement.co.uk/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
federalmanagement.co.uk: [14/Aug/2015:00:23:36 +0100] 104.131.25.240 - - "GET /js/sitemap.js HTTP/1.0" 404 207 "http://www.federalmanagement.co.uk/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
federalmanagement.co.uk: [14/Aug/2015:00:23:36 +0100] 104.131.25.240 - - "GET /js/jquery.bxslider.min.js HTTP/1.0" 200 19359 "http://www.federalmanagement.co.uk/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
federalmanagement.co.uk: [14/Aug/2015:00:24:19 +0100] 66.249.64.29 - - "GET /news/tag/bankruptcies/feed/ HTTP/1.0" 302 0 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
federalmanagement.co.uk: [14/Aug/2015:00:24:23 +0100] 66.249.64.19 - - "GET /news/2012/03/fsa-ceo-to-step-down-from-role/comment-page-1/ HTTP/1.0" 200 28176 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
federalmanagement.co.uk: [14/Aug/2015:00:25:03 +0100] 82.94.176.142 - - "GET /news/2014/11/fm-renew-investors-in-people-award/ HTTP/1.0" 200 28218 "http://www.federalmanagement.co.uk/news/2014/11/" "Mozilla/4.0 (compatible;  Vagabondo/4.0; webcrawler at wise-guys dot nl; http://webagent.wise-guys.nl/; http://www.wise-guys.nl/)"
federalmanagement.co.uk: [14/Aug/2015:00:27:01 +0100] 82.94.176.142 - - "GET /news/tag/no-win-no-fee-debt-collection/ HTTP/1.0" 200 21561 "http://www.federalmanagement.co.uk/news/" "Mozilla/4.0 (compatible;  Vagabondo/4.0; webcrawler at wise-guys dot nl; http://webagent.wise-guys.nl/; http://www.wise-guys.nl/)"
federalmanagement.co.uk: [14/Aug/2015:00:28:54 +0100] 82.94.176.142 - - "GET /news/2015/01/leaders-in-commercial-debt-collection/ HTTP/1.0" 200 27851 "http://www.federalmanagement.co.uk/news" "Mozilla/4.0 (compatible;  Vagabondo/4.0; webcrawler at wise-guys dot nl; http://webagent.wise-guys.nl/; http://www.wise-guys.nl/)"
federalmanagement.co.uk: [14/Aug/2015:00:30:48 +0100] 82.94.176.142 - - "GET /news/2014/12/iso9001-awarded-for-5th-year-running/ HTTP/1.0" 200 29669 "http://www.federalmanagement.co.uk/news/2014/11/fm-renew-investors-in-people-award/" "Mozilla/4.0 (compatible;  Vagabondo/4.0; webcrawler at wise-guys dot nl; http://webagent.wise-guys.nl/; http://www.wise-guys.nl/)"
federalmanagement.co.uk: [14/Aug/2015:00:32:43 +0100] 82.94.176.142 - - "GET /news/2015/01/no-win-no-fee-debt-collection/ HTTP/1.0" 200 27496 "http://www.federalmanagement.co.uk/news/" "Mozilla/4.0 (compatible;  Vagabondo/4.0; webcrawler at wise-guys dot nl; http://webagent.wise-guys.nl/; http://www.wise-guys.nl/)"
federalmanagement.co.uk: [14/Aug/2015:00:33:59 +0100] 208.115.113.93 - - "GET /robots.txt HTTP/1.0" 200 49 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
federalmanagement.co.uk: [14/Aug/2015:00:34:44 +0100] 82.94.176.142 - - "GET /news/2014/12/festive-season-opening-hours/ HTTP/1.0" 200 26431 "http://www.federalmanagement.co.uk/news/2014/12/" "Mozilla/4.0 (compatible;  Vagabondo/4.0; webcrawler at wise-guys dot nl; http://webagent.wise-guys.nl/; http://www.wise-guys.nl/)"
federalmanagement.co.uk: [14/Aug/2015:00:36:35 +0100] 82.94.176.142 - - "GET /news/2015/01/ HTTP/1.0" 200 24031 "http://www.federalmanagement.co.uk/news/2014/12/" "Mozilla/4.0 (compatible;  Vagabondo/4.0; webcrawler at wise-guys dot nl; http://webagent.wise-guys.nl/; http://www.wise-guys.nl/)"
federalmanagement.co.uk: [14/Aug/2015:00:36:35 +0100] 66.249.64.29 - - "GET /news/tag/gordon-brown/ HTTP/1.0" 200 22465 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
federalmanagement.co.uk: [14/Aug/2015:00:38:35 +0100] 82.94.176.142 - - "GET /news/2015/03/award-winning-debt-recovery-services/ HTTP/1.0" 200 27865 "http://www.federalmanagement.co.uk/news/" "Mozilla/4.0 (compatible;  Vagabondo/4.0; webcrawler at wise-guys dot nl; http://webagent.wise-guys.nl/; http://www.wise-guys.nl/)"
federalmanagement.co.uk: [14/Aug/2015:00:40:26 +0100] 82.94.176.142 - - "GET /international/russia/ HTTP/1.0" 200 8867 "http://www.federalmanagement.co.uk/" "Mozilla/4.0 (compatible;  Vagabondo/4.0; webcrawler at wise-guys dot nl; http://webagent.wise-guys.nl/; http://www.wise-guys.nl/)"
federalmanagement.co.uk: [14/Aug/2015:00:41:21 +0100] 207.46.13.110 - - "GET /news/tag/federal-management/contact_us.php HTTP/1.0" 404 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
federalmanagement.co.uk: [14/Aug/2015:00:42:10 +0100] 66.249.64.24 - - "GET /images/interface/google-plus-icon.png HTTP/1.0" 304 - "-" "Googlebot-Image/1.0"
federalmanagement.co.uk: [14/Aug/2015:00:42:16 +0100] 82.94.176.142 - - "GET /news/2015/03/ HTTP/1.0" 200 21533 "http://www.federalmanagement.co.uk/news/page/3" "Mozilla/4.0 (compatible;  Vagabondo/4.0; webcrawler at wise-guys dot nl; http://webagent.wise-guys.nl/; http://www.wise-guys.nl/)"
federalmanagement.co.uk: [14/Aug/2015:00:42:43 +0100] 66.249.64.29 - - "GET /news/tag/uk-economy/ HTTP/1.0" 200 40712 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
federalmanagement.co.uk: [14/Aug/2015:00:43:16 +0100] 66.249.64.29 - - "GET /news/tag/economic-downturn/ HTTP/1.0" 200 30163 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
federalmanagement.co.uk: [14/Aug/2015:00:43:24 +0100] 66.249.64.29 - - "GET /news/tag/bailiffs/ HTTP/1.0" 200 27237 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
federalmanagement.co.uk: [14/Aug/2015:00:43:25 +0100] 66.249.64.24 - - "GET /news/tag/arrears/ HTTP/1.0" 200 31327 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
federalmanagement.co.uk: [14/Aug/2015:00:44:13 +0100] 66.249.64.29 - - "GET /news/tag/arrears/feed/ HTTP/1.0" 302 0 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
federalmanagement.co.uk: [14/Aug/2015:00:44:35 +0100] 66.249.64.19 - - "GET /news/tag/bailiffs/feed/ HTTP/1.0" 302 0 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
federalmanagement.co.uk: [14/Aug/2015:00:46:04 +0100] 68.180.230.168 - - "GET /news/tag/complaints-commissioner/ HTTP/1.0" 200 29852 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
federalmanagement.co.uk: [14/Aug/2015:00:46:35 +0100] 66.249.64.29 - - "GET /news/tag/hmcts/ HTTP/1.0" 200 23770 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
federalmanagement.co.uk: [14/Aug/2015:00:49:01 +0100] 74.125.113.177 - - "GET /news/feed/ HTTP/1.0" 304 0 "-" "FeedBurner/1.0 (http://www.FeedBurner.com)"
federalmanagement.co.uk: [14/Aug/2015:00:55:37 +0100] 66.249.64.29 - - "GET /news/tag/uk-household-debt/ HTTP/1.0" 200 22327 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
federalmanagement.co.uk: [14/Aug/2015:00:57:13 +0100] 66.249.64.24 - - "GET /news/2014/12/iso9001-awarded-for-5th-year-running/ HTTP/1.0" 200 29669 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
federalmanagement.co.uk: [14/Aug/2015:01:01:12 +0100] 66.249.64.29 - - "GET /news/tag/council/ HTTP/1.0" 200 22827 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
federalmanagement.co.uk: [14/Aug/2015:01:01:19 +0100] 208.115.113.93 - - "GET /news/2011/09/problems-with-late-payers-the-debt-collection-experts-are-on-your-doorstep/corporate/about_us.php HTTP/1.0" 404 - "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
federalmanagement.co.uk: [14/Aug/2015:01:01:20 +0100] 66.249.64.29 - - "GET /news/2012/03/hmrc-debt-recovery-tackling-tax-evasion/ HTTP/1.0" 200 28322 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
federalmanagement.co.uk: [14/Aug/2015:01:01:33 +0100] 5.255.253.205 - - "GET /news/2012/07/brit-jailed-in-dubai-hits-out-at-british-embassy/ HTTP/1.0" 200 29989 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
federalmanagement.co.uk: [14/Aug/2015:01:03:42 +0100] 172.56.29.195 - - "GET /news/tag/planet-fitness/ HTTP/1.0" 200 5428 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 4.4.2; LGMS323 Build/KOT49I.MS32310b) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.59 Mobile Safari/537.36"
federalmanagement.co.uk: [14/Aug/2015:01:03:44 +0100] 172.56.29.195 - - "GET /news/wp-content/plugins/wordpress-mobile-pack/themes/base/includes/resources/css/phone.css?date=20141120 HTTP/1.0" 200 335880 "http://www.federalmanagement.co.uk/news/tag/planet-fitness/" "Mozilla/5.0 (Linux; Android 4.4.2; LGMS323 Build/KOT49I.MS32310b) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.59 Mobile Safari/537.36"
federalmanagement.co.uk: [14/Aug/2015:01:03:44 +0100] 172.56.29.195 - - "GET /news/wp-content/plugins/wordpress-mobile-pack/themes/base/includes/resources/css/fonts.css?date=20141120 HTTP/1.0" 200 19888 "http://www.federalmanagement.co.uk/news/tag/planet-fitness/" "Mozilla/5.0 (Linux; Android 4.4.2; LGMS323 Build/KOT49I.MS32310b) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.59 Mobile Safari/537.36"
federalmanagement.co.uk: [14/Aug/2015:01:03:44 +0100] 172.56.29.195 - - "GET /news/wp-content/plugins/wordpress-mobile-pack/themes/base/includes/resources/css/headlines-f1.css?date=20141120 HTTP/1.0" 200 3211 "http://www.federalmanagement.co.uk/news/tag/planet-fitness/" "Mozilla/5.0 (Linux; Android 4.4.2; LGMS323 Build/KOT49I.MS32310b) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.59 Mobile Safari/537.36"
federalmanagement.co.uk: [14/Aug/2015:01:03:44 +0100] 172.56.29.195 - - "GET /news/wp-content/plugins/wordpress-mobile-pack/themes/base/includes/resources/css/paragraphs-f1.css?date=20141120 HTTP/1.0" 200 2332 "http://www.federalmanagement.co.uk/news/tag/planet-fitness/" "Mozilla/5.0 (Linux; Android 4.4.2; LGMS323 Build/KOT49I.MS32310b) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.59 Mobile Safari/537.36"
federalmanagement.co.uk: [14/Aug/2015:01:03:44 +0100] 172.56.29.195 - - "GET /news/wp-content/plugins/wordpress-mobile-pack/themes/base/includes/resources/css/subtitles-f1.css?date=20141120 HTTP/1.0" 200 57 "http://www.federalmanagement.co.uk/news/tag/planet-fitness/" "Mozilla/5.0 (Linux; Android 4.4.2; LGMS323 Build/KOT49I.MS32310b) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.59 Mobile Safari/537.36"
federalmanagement.co.uk: [14/Aug/2015:01:03:44 +0100] 172.56.29.195 - - "GET /news/wp-content/plugins/wordpress-mobile-pack/themes/base/includes/resources/css/font-1.css?date=20141120 HTTP/1.0" 200 3557384 "http://www.federalmanagement.co.uk/news/tag/planet-fitness/" "Mozilla/5.0 (Linux; Android 4.4.2; LGMS323 Build/KOT49I.MS32310b) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.59 Mobile Safari/537.36"
federalmanagement.co.uk: [14/Aug/2015:01:03:46 +0100] 172.56.29.195 - - "GET /news/wp-content/plugins/wordpress-mobile-pack/themes/base/includes/resources/css/theme-2.css?date=20141120 HTTP/1.0" 200 13643 "http://www.federalmanagement.co.uk/news/tag/planet-fitness/" "Mozilla/5.0 (Linux; Android 4.4.2; LGMS323 Build/KOT49I.MS32310b) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.59 Mobile Safari/537.36"
federalmanagement.co.uk: [14/Aug/2015:01:03:46 +0100] 172.56.29.195 - - "GET /news/wp-content/plugins/wordpress-mobile-pack/themes/base/includes/app.js?date=20150530 HTTP/1.0" 200 682210 "http://www.federalmanagement.co.uk/news/tag/planet-fitness/" "Mozilla/5.0 (Linux; Android 4.4.2; LGMS323 Build/KOT49I.MS32310b) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.59 Mobile Safari/537.36"
federalmanagement.co.uk: [14/Aug/2015:01:04:08 +0100] 66.249.89.11 - - "GET /google/debt-collection/uk-number-one-debt-collection-agency-4/images/interface/trust-pilot.png HTTP/1.0" 200 24309 "-" "AdsBot-Google (+http://www.google.com/adsbot.html)"
federalmanagement.co.uk: [14/Aug/2015:01:04:09 +0100] 66.249.89.17 - - "GET /images/banners/logo_csa.png HTTP/1.0" 200 5166 "-" "AdsBot-Google (+http://www.google.com/adsbot.html)"
federalmanagement.co.uk: [14/Aug/2015:01:04:09 +0100] 66.249.89.11 - - "GET /google/debt-collection/uk-number-one-debt-collection-agency-4/js/century.gothic.font.js HTTP/1.0" 200 514623 "-" "AdsBot-Google (+http://www.google.com/adsbot.html)"
federalmanagement.co.uk: [14/Aug/2015:01:04:13 +0100] 66.249.89.17 - - "GET /google/debt-collection/uk-number-one-debt-collection-agency-4/js/jquery.contact-buttons.js HTTP/1.0" 200 4175 "-" "AdsBot-Google (+http://www.google.com/adsbot.html)"
federalmanagement.co.uk: [14/Aug/2015:01:04:14 +0100] 66.249.89.17 - - "GET /google/debt-collection/uk-number-one-debt-collection-agency-4/js/demo.js HTTP/1.0" 200 1419 "-" "AdsBot-Google (+http://www.google.com/adsbot.html)"
federalmanagement.co.uk: [14/Aug/2015:01:04:15 +0100] 66.249.64.29 - - "GET /news/tag/council/feed/ HTTP/1.0" 302 0 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
